no_of_nodes 128
FatTree topology input file: ../../topologies/topo_assignment2/fat_tree_128_4os.topo
traffic matrix input file: ../../connection_matrices/cm_assignment2/one.cm
sender based algo dctcp
Load balancing algorithm set to  reps
queue_type 10
Setting queuesize to 100 packets 
no of paths 200
cwnd 1
endtime(us) 1000
random seed 0
Packet size (MTU) is 1500
Parsed args
Logging to logout.dat
Linkspeed set to 100Gbps
Loading connection matrix from  ../../connection_matrices/cm_assignment2/one.cm
Nodes: 128 Connections: 1 Triggers: 0 Failures: 0
Topology load done
Fat Tree topology (0) with 1us Src-ToR links, 1us ToR-Agg links, 1us Agg-Core links, 0us ToR switch latency, 0us Agg switch latency, 0us Core switch latency.
 for 6us diameter latency.
no_of_tor_uplinks: 128
no_of_agg_uplinks: 128
No of nodes: 128
No of pods: 8
Hosts per pod: 16
Hosts per pod: 16
ToR switches per pod: 4
Agg switches per pod: 4
No of core switches: 16
FatTreeCfg constructor done.
Tier 0 QueueSize Down 150000 bytes
Tier 0 QueueSize Up 150000 bytes
Tier 1 QueueSize Down 150000 bytes
Tier 1 QueueSize Up 150000 bytes
Tier 2 QueueSize Down 150000 bytes
Setting min RTO to 87
Setting ECN to parameters low 30000 high 120000 enable on tor downlink 1
5285.7 DCTCP start Uec_0_16 cwnd 402105 with params skip 0 acked bytes 16500
5287.02 DCTCP start Uec_0_16 cwnd 402166 with params skip 0 acked bytes 16500
5288.34 DCTCP start Uec_0_16 cwnd 402227 with params skip 0 acked bytes 16500
5289.66 DCTCP start Uec_0_16 cwnd 402288 with params skip 0 acked bytes 16500
5290.98 DCTCP start Uec_0_16 cwnd 402349 with params skip 0 acked bytes 16500
5292.3 DCTCP start Uec_0_16 cwnd 402410 with params skip 0 acked bytes 16500
5293.62 DCTCP start Uec_0_16 cwnd 402471 with params skip 0 acked bytes 16500
5294.94 DCTCP start Uec_0_16 cwnd 402532 with params skip 0 acked bytes 16500
5296.26 DCTCP start Uec_0_16 cwnd 402593 with params skip 0 acked bytes 16500
5297.58 DCTCP start Uec_0_16 cwnd 402654 with params skip 0 acked bytes 16500
5298.9 DCTCP start Uec_0_16 cwnd 402715 with params skip 0 acked bytes 16500
5300.22 DCTCP start Uec_0_16 cwnd 402776 with params skip 0 acked bytes 16500
5301.54 DCTCP start Uec_0_16 cwnd 402837 with params skip 0 acked bytes 16500
5302.86 DCTCP start Uec_0_16 cwnd 402898 with params skip 0 acked bytes 16500
5304.18 DCTCP start Uec_0_16 cwnd 402959 with params skip 0 acked bytes 16500
5305.5 DCTCP start Uec_0_16 cwnd 403020 with params skip 0 acked bytes 16500
5306.82 DCTCP start Uec_0_16 cwnd 403081 with params skip 0 acked bytes 16500
5308.14 DCTCP start Uec_0_16 cwnd 403142 with params skip 0 acked bytes 16500
5309.46 DCTCP start Uec_0_16 cwnd 403203 with params skip 0 acked bytes 16500
5310.78 DCTCP start Uec_0_16 cwnd 403264 with params skip 0 acked bytes 16500
5312.1 DCTCP start Uec_0_16 cwnd 403325 with params skip 0 acked bytes 16500
5313.42 DCTCP start Uec_0_16 cwnd 403386 with params skip 0 acked bytes 16500
5314.74 DCTCP start Uec_0_16 cwnd 403447 with params skip 0 acked bytes 16500
5316.06 DCTCP start Uec_0_16 cwnd 403508 with params skip 0 acked bytes 16500
5317.38 DCTCP start Uec_0_16 cwnd 403569 with params skip 0 acked bytes 16500
5318.7 DCTCP start Uec_0_16 cwnd 403630 with params skip 0 acked bytes 16500
5320.02 DCTCP start Uec_0_16 cwnd 403691 with params skip 0 acked bytes 16500
5321.34 DCTCP start Uec_0_16 cwnd 403752 with params skip 0 acked bytes 16500
5322.66 DCTCP start Uec_0_16 cwnd 403813 with params skip 0 acked bytes 16500
5323.98 DCTCP start Uec_0_16 cwnd 403874 with params skip 0 acked bytes 16500
5325.3 DCTCP start Uec_0_16 cwnd 403935 with params skip 0 acked bytes 16500
5326.62 DCTCP start Uec_0_16 cwnd 403996 with params skip 0 acked bytes 16500
5327.94 DCTCP start Uec_0_16 cwnd 404057 with params skip 0 acked bytes 16500
5329.26 DCTCP start Uec_0_16 cwnd 404118 with params skip 0 acked bytes 16500
5330.58 DCTCP start Uec_0_16 cwnd 404179 with params skip 0 acked bytes 16500
5331.9 DCTCP start Uec_0_16 cwnd 404240 with params skip 0 acked bytes 16500
5333.22 DCTCP start Uec_0_16 cwnd 404301 with params skip 0 acked bytes 16500
5334.54 DCTCP start Uec_0_16 cwnd 404362 with params skip 0 acked bytes 16500
5335.86 DCTCP start Uec_0_16 cwnd 404423 with params skip 0 acked bytes 16500
5337.18 DCTCP start Uec_0_16 cwnd 404484 with params skip 0 acked bytes 16500
5338.5 DCTCP start Uec_0_16 cwnd 404545 with params skip 0 acked bytes 16500
5339.82 DCTCP start Uec_0_16 cwnd 404606 with params skip 0 acked bytes 16500
5341.14 DCTCP start Uec_0_16 cwnd 404667 with params skip 0 acked bytes 16500
5342.46 DCTCP start Uec_0_16 cwnd 404728 with params skip 0 acked bytes 16500
5343.78 DCTCP start Uec_0_16 cwnd 404789 with params skip 0 acked bytes 16500
5345.1 DCTCP start Uec_0_16 cwnd 404850 with params skip 0 acked bytes 16500
5346.42 DCTCP start Uec_0_16 cwnd 404911 with params skip 0 acked bytes 16500
5347.74 DCTCP start Uec_0_16 cwnd 404972 with params skip 0 acked bytes 16500
5349.06 DCTCP start Uec_0_16 cwnd 405033 with params skip 0 acked bytes 16500
5350.38 DCTCP start Uec_0_16 cwnd 405094 with params skip 0 acked bytes 16500
5351.7 DCTCP start Uec_0_16 cwnd 405155 with params skip 0 acked bytes 16500
5353.02 DCTCP start Uec_0_16 cwnd 405216 with params skip 0 acked bytes 16500
5354.34 DCTCP start Uec_0_16 cwnd 405277 with params skip 0 acked bytes 16500
5355.66 DCTCP start Uec_0_16 cwnd 405338 with params skip 0 acked bytes 16500
5356.98 DCTCP start Uec_0_16 cwnd 405399 with params skip 0 acked bytes 16500
5358.3 DCTCP start Uec_0_16 cwnd 405460 with params skip 0 acked bytes 16500
5359.62 DCTCP start Uec_0_16 cwnd 405521 with params skip 0 acked bytes 16500
5360.94 DCTCP start Uec_0_16 cwnd 405582 with params skip 0 acked bytes 16500
5362.26 DCTCP start Uec_0_16 cwnd 405643 with params skip 0 acked bytes 16500
5363.58 DCTCP start Uec_0_16 cwnd 405704 with params skip 0 acked bytes 16500
5364.9 DCTCP start Uec_0_16 cwnd 405765 with params skip 0 acked bytes 16500
5366.22 DCTCP start Uec_0_16 cwnd 405825 with params skip 0 acked bytes 16500
5367.54 DCTCP start Uec_0_16 cwnd 405885 with params skip 0 acked bytes 16500
5368.86 DCTCP start Uec_0_16 cwnd 405945 with params skip 0 acked bytes 16500
5370.18 DCTCP start Uec_0_16 cwnd 406005 with params skip 0 acked bytes 16500
5371.5 DCTCP start Uec_0_16 cwnd 406065 with params skip 0 acked bytes 16500
5372.82 DCTCP start Uec_0_16 cwnd 406125 with params skip 0 acked bytes 16500
5374.14 DCTCP start Uec_0_16 cwnd 406185 with params skip 0 acked bytes 16500
5375.46 DCTCP start Uec_0_16 cwnd 406245 with params skip 0 acked bytes 16500
5376.78 DCTCP start Uec_0_16 cwnd 406305 with params skip 0 acked bytes 16500
5378.1 DCTCP start Uec_0_16 cwnd 406365 with params skip 0 acked bytes 16500
5379.42 DCTCP start Uec_0_16 cwnd 406425 with params skip 0 acked bytes 16500
5380.74 DCTCP start Uec_0_16 cwnd 406485 with params skip 0 acked bytes 16500
5382.06 DCTCP start Uec_0_16 cwnd 406545 with params skip 0 acked bytes 16500
5383.38 DCTCP start Uec_0_16 cwnd 406605 with params skip 0 acked bytes 16500
5384.7 DCTCP start Uec_0_16 cwnd 406665 with params skip 0 acked bytes 16500
5386.02 DCTCP start Uec_0_16 cwnd 406725 with params skip 0 acked bytes 16500
5387.34 DCTCP start Uec_0_16 cwnd 406785 with params skip 0 acked bytes 16500
5388.66 DCTCP start Uec_0_16 cwnd 406845 with params skip 0 acked bytes 16500
5389.98 DCTCP start Uec_0_16 cwnd 406905 with params skip 0 acked bytes 16500
5391.3 DCTCP start Uec_0_16 cwnd 406965 with params skip 0 acked bytes 16500
5392.62 DCTCP start Uec_0_16 cwnd 407025 with params skip 0 acked bytes 16500
5393.94 DCTCP start Uec_0_16 cwnd 407085 with params skip 0 acked bytes 16500
5395.26 DCTCP start Uec_0_16 cwnd 407145 with params skip 0 acked bytes 16500
5396.58 DCTCP start Uec_0_16 cwnd 407205 with params skip 0 acked bytes 16500
5397.9 DCTCP start Uec_0_16 cwnd 407265 with params skip 0 acked bytes 16500
5399.22 DCTCP start Uec_0_16 cwnd 407325 with params skip 0 acked bytes 16500
5400.54 DCTCP start Uec_0_16 cwnd 407385 with params skip 0 acked bytes 16500
5401.86 DCTCP start Uec_0_16 cwnd 407445 with params skip 0 acked bytes 16500
5403.18 DCTCP start Uec_0_16 cwnd 407505 with params skip 0 acked bytes 16500
5404.5 DCTCP start Uec_0_16 cwnd 407565 with params skip 0 acked bytes 16500
5405.82 DCTCP start Uec_0_16 cwnd 407625 with params skip 0 acked bytes 16500
5407.14 DCTCP start Uec_0_16 cwnd 407685 with params skip 0 acked bytes 16500
5408.46 DCTCP start Uec_0_16 cwnd 407745 with params skip 0 acked bytes 16500
5409.78 DCTCP start Uec_0_16 cwnd 407805 with params skip 0 acked bytes 16500
5411.1 DCTCP start Uec_0_16 cwnd 407865 with params skip 0 acked bytes 16500
5412.42 DCTCP start Uec_0_16 cwnd 407925 with params skip 0 acked bytes 16500
5413.74 DCTCP start Uec_0_16 cwnd 407985 with params skip 0 acked bytes 16500
5415.06 DCTCP start Uec_0_16 cwnd 408045 with params skip 0 acked bytes 16500
5416.38 DCTCP start Uec_0_16 cwnd 408105 with params skip 0 acked bytes 16500
5417.7 DCTCP start Uec_0_16 cwnd 408165 with params skip 0 acked bytes 16500
5419.02 DCTCP start Uec_0_16 cwnd 408225 with params skip 0 acked bytes 16500
5420.34 DCTCP start Uec_0_16 cwnd 408285 with params skip 0 acked bytes 16500
5421.66 DCTCP start Uec_0_16 cwnd 408345 with params skip 0 acked bytes 16500
5422.98 DCTCP start Uec_0_16 cwnd 408405 with params skip 0 acked bytes 16500
5424.3 DCTCP start Uec_0_16 cwnd 408465 with params skip 0 acked bytes 16500
5425.62 DCTCP start Uec_0_16 cwnd 408525 with params skip 0 acked bytes 16500
5426.94 DCTCP start Uec_0_16 cwnd 408585 with params skip 0 acked bytes 16500
5428.26 DCTCP start Uec_0_16 cwnd 408645 with params skip 0 acked bytes 16500
5429.58 DCTCP start Uec_0_16 cwnd 408705 with params skip 0 acked bytes 16500
5430.9 DCTCP start Uec_0_16 cwnd 408765 with params skip 0 acked bytes 16500
5432.22 DCTCP start Uec_0_16 cwnd 408825 with params skip 0 acked bytes 16500
5433.54 DCTCP start Uec_0_16 cwnd 408885 with params skip 0 acked bytes 16500
5434.86 DCTCP start Uec_0_16 cwnd 408945 with params skip 0 acked bytes 16500
5436.18 DCTCP start Uec_0_16 cwnd 409005 with params skip 0 acked bytes 16500
5437.5 DCTCP start Uec_0_16 cwnd 409065 with params skip 0 acked bytes 16500
5438.82 DCTCP start Uec_0_16 cwnd 409125 with params skip 0 acked bytes 16500
5440.14 DCTCP start Uec_0_16 cwnd 409185 with params skip 0 acked bytes 16500
5441.46 DCTCP start Uec_0_16 cwnd 409245 with params skip 0 acked bytes 16500
5442.78 DCTCP start Uec_0_16 cwnd 409305 with params skip 0 acked bytes 16500
5444.1 DCTCP start Uec_0_16 cwnd 409365 with params skip 0 acked bytes 16500
5445.42 DCTCP start Uec_0_16 cwnd 409425 with params skip 0 acked bytes 16500
5446.74 DCTCP start Uec_0_16 cwnd 409485 with params skip 0 acked bytes 16500
5448.06 DCTCP start Uec_0_16 cwnd 409545 with params skip 0 acked bytes 16500
5449.38 DCTCP start Uec_0_16 cwnd 409605 with params skip 0 acked bytes 16500
5450.7 DCTCP start Uec_0_16 cwnd 409665 with params skip 0 acked bytes 16500
5452.02 DCTCP start Uec_0_16 cwnd 409725 with params skip 0 acked bytes 16500
5453.34 DCTCP start Uec_0_16 cwnd 409785 with params skip 0 acked bytes 16500
5454.66 DCTCP start Uec_0_16 cwnd 409845 with params skip 0 acked bytes 16500
5455.98 DCTCP start Uec_0_16 cwnd 409905 with params skip 0 acked bytes 16500
5457.3 DCTCP start Uec_0_16 cwnd 409965 with params skip 0 acked bytes 16500
5458.62 DCTCP start Uec_0_16 cwnd 410025 with params skip 0 acked bytes 16500
5459.94 DCTCP start Uec_0_16 cwnd 410085 with params skip 0 acked bytes 16500
5461.26 DCTCP start Uec_0_16 cwnd 410145 with params skip 0 acked bytes 16500
5462.58 DCTCP start Uec_0_16 cwnd 410205 with params skip 0 acked bytes 16500
5463.9 DCTCP start Uec_0_16 cwnd 410265 with params skip 0 acked bytes 16500
5465.22 DCTCP start Uec_0_16 cwnd 410325 with params skip 0 acked bytes 16500
5466.54 DCTCP start Uec_0_16 cwnd 410385 with params skip 0 acked bytes 16500
5467.86 DCTCP start Uec_0_16 cwnd 410445 with params skip 0 acked bytes 16500
5469.18 DCTCP start Uec_0_16 cwnd 410505 with params skip 0 acked bytes 16500
5470.5 DCTCP start Uec_0_16 cwnd 410565 with params skip 0 acked bytes 16500
5471.82 DCTCP start Uec_0_16 cwnd 410625 with params skip 0 acked bytes 16500
5473.14 DCTCP start Uec_0_16 cwnd 410685 with params skip 0 acked bytes 16500
5474.46 DCTCP start Uec_0_16 cwnd 410745 with params skip 0 acked bytes 16500
5475.78 DCTCP start Uec_0_16 cwnd 410805 with params skip 0 acked bytes 16500
5477.1 DCTCP start Uec_0_16 cwnd 410865 with params skip 0 acked bytes 16500
5478.42 DCTCP start Uec_0_16 cwnd 410925 with params skip 0 acked bytes 16500
5479.74 DCTCP start Uec_0_16 cwnd 410985 with params skip 0 acked bytes 16500
5481.06 DCTCP start Uec_0_16 cwnd 411045 with params skip 0 acked bytes 16500
5482.38 DCTCP start Uec_0_16 cwnd 411105 with params skip 0 acked bytes 16500
5483.7 DCTCP start Uec_0_16 cwnd 411165 with params skip 0 acked bytes 16500
5485.02 DCTCP start Uec_0_16 cwnd 411225 with params skip 0 acked bytes 16500
5486.34 DCTCP start Uec_0_16 cwnd 411285 with params skip 0 acked bytes 16500
5487.66 DCTCP start Uec_0_16 cwnd 411345 with params skip 0 acked bytes 16500
5488.98 DCTCP start Uec_0_16 cwnd 411405 with params skip 0 acked bytes 16500
5490.3 DCTCP start Uec_0_16 cwnd 411465 with params skip 0 acked bytes 16500
5491.62 DCTCP start Uec_0_16 cwnd 411525 with params skip 0 acked bytes 16500
5492.94 DCTCP start Uec_0_16 cwnd 411585 with params skip 0 acked bytes 16500
5494.26 DCTCP start Uec_0_16 cwnd 411645 with params skip 0 acked bytes 16500
5495.58 DCTCP start Uec_0_16 cwnd 411705 with params skip 0 acked bytes 16500
5496.9 DCTCP start Uec_0_16 cwnd 411765 with params skip 0 acked bytes 16500
5498.22 DCTCP start Uec_0_16 cwnd 411825 with params skip 0 acked bytes 16500
5499.54 DCTCP start Uec_0_16 cwnd 411885 with params skip 0 acked bytes 16500
5500.86 DCTCP start Uec_0_16 cwnd 411945 with params skip 0 acked bytes 16500
5502.18 DCTCP start Uec_0_16 cwnd 412005 with params skip 0 acked bytes 16500
5503.5 DCTCP start Uec_0_16 cwnd 412065 with params skip 0 acked bytes 16500
5504.82 DCTCP start Uec_0_16 cwnd 412125 with params skip 0 acked bytes 16500
5506.14 DCTCP start Uec_0_16 cwnd 412185 with params skip 0 acked bytes 16500
5507.46 DCTCP start Uec_0_16 cwnd 412245 with params skip 0 acked bytes 16500
5508.78 DCTCP start Uec_0_16 cwnd 412305 with params skip 0 acked bytes 16500
5510.1 DCTCP start Uec_0_16 cwnd 412365 with params skip 0 acked bytes 16500
5511.42 DCTCP start Uec_0_16 cwnd 412425 with params skip 0 acked bytes 16500
5512.74 DCTCP start Uec_0_16 cwnd 412485 with params skip 0 acked bytes 16500
5514.06 DCTCP start Uec_0_16 cwnd 412545 with params skip 0 acked bytes 16500
5515.38 DCTCP start Uec_0_16 cwnd 412604 with params skip 0 acked bytes 16500
5516.7 DCTCP start Uec_0_16 cwnd 412663 with params skip 0 acked bytes 16500
5518.02 DCTCP start Uec_0_16 cwnd 412722 with params skip 0 acked bytes 16500
5519.34 DCTCP start Uec_0_16 cwnd 412781 with params skip 0 acked bytes 16500
5520.66 DCTCP start Uec_0_16 cwnd 412840 with params skip 0 acked bytes 16500
5521.98 DCTCP start Uec_0_16 cwnd 412899 with params skip 0 acked bytes 16500
5523.3 DCTCP start Uec_0_16 cwnd 412958 with params skip 0 acked bytes 16500
5524.62 DCTCP start Uec_0_16 cwnd 413017 with params skip 0 acked bytes 16500
5525.94 DCTCP start Uec_0_16 cwnd 413076 with params skip 0 acked bytes 16500
5527.26 DCTCP start Uec_0_16 cwnd 413135 with params skip 0 acked bytes 16500
5528.58 DCTCP start Uec_0_16 cwnd 413194 with params skip 0 acked bytes 16500
5529.9 DCTCP start Uec_0_16 cwnd 413253 with params skip 0 acked bytes 16500
5531.22 DCTCP start Uec_0_16 cwnd 413312 with params skip 0 acked bytes 16500
5532.54 DCTCP start Uec_0_16 cwnd 413371 with params skip 0 acked bytes 16500
5533.86 DCTCP start Uec_0_16 cwnd 413430 with params skip 0 acked bytes 16500
5535.18 DCTCP start Uec_0_16 cwnd 413489 with params skip 0 acked bytes 16500
5536.5 DCTCP start Uec_0_16 cwnd 413548 with params skip 0 acked bytes 16500
5537.82 DCTCP start Uec_0_16 cwnd 413607 with params skip 0 acked bytes 16500
5539.14 DCTCP start Uec_0_16 cwnd 413666 with params skip 0 acked bytes 16500
5540.46 DCTCP start Uec_0_16 cwnd 413725 with params skip 0 acked bytes 16500
5541.78 DCTCP start Uec_0_16 cwnd 413784 with params skip 0 acked bytes 16500
5543.1 DCTCP start Uec_0_16 cwnd 413843 with params skip 0 acked bytes 16500
5544.42 DCTCP start Uec_0_16 cwnd 413902 with params skip 0 acked bytes 16500
5545.74 DCTCP start Uec_0_16 cwnd 413961 with params skip 0 acked bytes 16500
5547.06 DCTCP start Uec_0_16 cwnd 414020 with params skip 0 acked bytes 16500
5548.38 DCTCP start Uec_0_16 cwnd 414079 with params skip 0 acked bytes 16500
5549.7 DCTCP start Uec_0_16 cwnd 414138 with params skip 0 acked bytes 16500
5551.02 DCTCP start Uec_0_16 cwnd 414197 with params skip 0 acked bytes 16500
5552.34 DCTCP start Uec_0_16 cwnd 414256 with params skip 0 acked bytes 16500
5553.66 DCTCP start Uec_0_16 cwnd 414315 with params skip 0 acked bytes 16500
5554.98 DCTCP start Uec_0_16 cwnd 414374 with params skip 0 acked bytes 16500
5556.3 DCTCP start Uec_0_16 cwnd 414433 with params skip 0 acked bytes 16500
5557.62 DCTCP start Uec_0_16 cwnd 414492 with params skip 0 acked bytes 16500
5558.94 DCTCP start Uec_0_16 cwnd 414551 with params skip 0 acked bytes 16500
5560.26 DCTCP start Uec_0_16 cwnd 414610 with params skip 0 acked bytes 16500
5561.58 DCTCP start Uec_0_16 cwnd 414669 with params skip 0 acked bytes 16500
5562.9 DCTCP start Uec_0_16 cwnd 414728 with params skip 0 acked bytes 16500
5564.22 DCTCP start Uec_0_16 cwnd 414787 with params skip 0 acked bytes 16500
5565.54 DCTCP start Uec_0_16 cwnd 414846 with params skip 0 acked bytes 16500
5566.86 DCTCP start Uec_0_16 cwnd 414905 with params skip 0 acked bytes 16500
5568.18 DCTCP start Uec_0_16 cwnd 414964 with params skip 0 acked bytes 16500
5569.5 DCTCP start Uec_0_16 cwnd 415023 with params skip 0 acked bytes 16500
5570.82 DCTCP start Uec_0_16 cwnd 415082 with params skip 0 acked bytes 16500
5572.14 DCTCP start Uec_0_16 cwnd 415141 with params skip 0 acked bytes 16500
5573.46 DCTCP start Uec_0_16 cwnd 415200 with params skip 0 acked bytes 16500
5574.78 DCTCP start Uec_0_16 cwnd 415259 with params skip 0 acked bytes 16500
5576.1 DCTCP start Uec_0_16 cwnd 415318 with params skip 0 acked bytes 16500
5577.42 DCTCP start Uec_0_16 cwnd 415377 with params skip 0 acked bytes 16500
5578.74 DCTCP start Uec_0_16 cwnd 415436 with params skip 0 acked bytes 16500
5580.06 DCTCP start Uec_0_16 cwnd 415495 with params skip 0 acked bytes 16500
5581.38 DCTCP start Uec_0_16 cwnd 415554 with params skip 0 acked bytes 16500
5582.7 DCTCP start Uec_0_16 cwnd 415613 with params skip 0 acked bytes 16500
5584.02 DCTCP start Uec_0_16 cwnd 415672 with params skip 0 acked bytes 16500
5585.34 DCTCP start Uec_0_16 cwnd 415731 with params skip 0 acked bytes 16500
5586.66 DCTCP start Uec_0_16 cwnd 415790 with params skip 0 acked bytes 16500
5587.98 DCTCP start Uec_0_16 cwnd 415849 with params skip 0 acked bytes 16500
5589.3 DCTCP start Uec_0_16 cwnd 415908 with params skip 0 acked bytes 16500
5590.62 DCTCP start Uec_0_16 cwnd 415967 with params skip 0 acked bytes 16500
5591.94 DCTCP start Uec_0_16 cwnd 416026 with params skip 0 acked bytes 16500
5593.26 DCTCP start Uec_0_16 cwnd 416085 with params skip 0 acked bytes 16500
5594.58 DCTCP start Uec_0_16 cwnd 416144 with params skip 0 acked bytes 16500
5595.9 DCTCP start Uec_0_16 cwnd 416203 with params skip 0 acked bytes 16500
5597.22 DCTCP start Uec_0_16 cwnd 416262 with params skip 0 acked bytes 16500
5598.54 DCTCP start Uec_0_16 cwnd 416321 with params skip 0 acked bytes 16500
5599.86 DCTCP start Uec_0_16 cwnd 416380 with params skip 0 acked bytes 16500
5601.18 DCTCP start Uec_0_16 cwnd 416439 with params skip 0 acked bytes 16500
5602.5 DCTCP start Uec_0_16 cwnd 416498 with params skip 0 acked bytes 16500
5603.82 DCTCP start Uec_0_16 cwnd 416557 with params skip 0 acked bytes 16500
5605.14 DCTCP start Uec_0_16 cwnd 416616 with params skip 0 acked bytes 16500
5606.46 DCTCP start Uec_0_16 cwnd 416675 with params skip 0 acked bytes 16500
5607.78 DCTCP start Uec_0_16 cwnd 416734 with params skip 0 acked bytes 16500
5609.1 DCTCP start Uec_0_16 cwnd 416793 with params skip 0 acked bytes 16500
5610.42 DCTCP start Uec_0_16 cwnd 416852 with params skip 0 acked bytes 16500
5611.74 DCTCP start Uec_0_16 cwnd 416911 with params skip 0 acked bytes 16500
5613.06 DCTCP start Uec_0_16 cwnd 416970 with params skip 0 acked bytes 16500
5614.38 DCTCP start Uec_0_16 cwnd 417029 with params skip 0 acked bytes 16500
5615.7 DCTCP start Uec_0_16 cwnd 417088 with params skip 0 acked bytes 16500
5617.02 DCTCP start Uec_0_16 cwnd 417147 with params skip 0 acked bytes 16500
5618.34 DCTCP start Uec_0_16 cwnd 417206 with params skip 0 acked bytes 16500
5619.66 DCTCP start Uec_0_16 cwnd 417265 with params skip 0 acked bytes 16500
5620.98 DCTCP start Uec_0_16 cwnd 417324 with params skip 0 acked bytes 16500
5622.3 DCTCP start Uec_0_16 cwnd 417383 with params skip 0 acked bytes 16500
5623.62 DCTCP start Uec_0_16 cwnd 417442 with params skip 0 acked bytes 16500
5624.94 DCTCP start Uec_0_16 cwnd 417501 with params skip 0 acked bytes 16500
5626.26 DCTCP start Uec_0_16 cwnd 417560 with params skip 0 acked bytes 16500
5627.58 DCTCP start Uec_0_16 cwnd 417619 with params skip 0 acked bytes 16500
5628.9 DCTCP start Uec_0_16 cwnd 417678 with params skip 0 acked bytes 16500
5630.22 DCTCP start Uec_0_16 cwnd 417737 with params skip 0 acked bytes 16500
5631.54 DCTCP start Uec_0_16 cwnd 417796 with params skip 0 acked bytes 16500
5632.86 DCTCP start Uec_0_16 cwnd 417855 with params skip 0 acked bytes 16500
5634.18 DCTCP start Uec_0_16 cwnd 417914 with params skip 0 acked bytes 16500
5635.5 DCTCP start Uec_0_16 cwnd 417973 with params skip 0 acked bytes 16500
5636.82 DCTCP start Uec_0_16 cwnd 418032 with params skip 0 acked bytes 16500
5638.14 DCTCP start Uec_0_16 cwnd 418091 with params skip 0 acked bytes 16500
